sequence,kind,name,name_zh_hans,category,tag,selection_reasons,image_url,image_source,fallback_image_url,pokopiadex_slug,pokopiadex_category,pokopiadex_tags,infipoke_slug,infipoke_category,infipoke_tag,source_pages,filename,relative_path,downloaded_url,downloaded_source,content_type,bytes,sha256,status,error
390,decorative_item,Pokémon Center wall (lower),宝可梦中心墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28lower%29.webp,pokemon-center-wall-lower,Blocks,,pokemoncenterwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,390-pokemon-center-wall-lower.png,assets/pokopia_image_sources/decorative_item_portraits/390-pokemon-center-wall-lower.png,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-lower.png,pokopiadex_items,image/png,22469,f14884a55105d09d69008f13f20ac162b81bc6426339a68d2ac4811dec9c34e3,ok,
391,decorative_item,Pokémon Center wall (middle),宝可梦中心墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28middle%29.webp,pokemon-center-wall-middle,Blocks,,pokemoncenterwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,391-pokemon-center-wall-middle.png,assets/pokopia_image_sources/decorative_item_portraits/391-pokemon-center-wall-middle.png,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-middle.png,pokopiadex_items,image/png,20636,6ea2b9a9e0ac4950f04659e9f62bc186c0d402646efb7ae178ad74ebb09c75a9,ok,
392,decorative_item,Pokémon Center wall (trim),宝可梦中心墙（边饰）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-trim.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28trim%29.webp,pokemon-center-wall-trim,Blocks,,pokemoncenterwall(trim),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,392-pokemon-center-wall-trim.png,assets/pokopia_image_sources/decorative_item_portraits/392-pokemon-center-wall-trim.png,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-trim.png,pokopiadex_items,image/png,29251,94a76569f2556a309cb45d284dc4e09f71b22c692c3a3cc83e903e5d1e99035d,ok,
393,decorative_item,Pokémon Center wall (upper),宝可梦中心墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pokemoncenterwall%28upper%29.webp,pokemon-center-wall-upper,Blocks,,pokemoncenterwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,393-pokemon-center-wall-upper.png,assets/pokopia_image_sources/decorative_item_portraits/393-pokemon-center-wall-upper.png,https://pokopiadex.com/images/items/item_ui/pokemon-center-wall-upper.png,pokopiadex_items,image/png,27311,1440d436100566eac36e8dfac11c9ad5e72f947db5f3cdf5305008e18c61105e,ok,
394,decorative_item,Polka-dot print,波点花纹,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/polka-dot-print.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/polka-dotprint.webp,polka-dot-print,Blocks,,polka-dotprint,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,394-polka-dot-print.png,assets/pokopia_image_sources/decorative_item_portraits/394-polka-dot-print.png,https://pokopiadex.com/images/items/item_ui/polka-dot-print.png,pokopiadex_items,image/png,40428,1414cb91895d1ea6cf8a89cec93e3ac231fdb73b18145784577aac90ea9da49a,ok,
395,decorative_item,Polygonal Shelf,多边形架子,Furniture,Decoration,infipoke_category:furniture;infipoke_tag:decoration;pokopiadex_category:furniture;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/polygonal-shelf.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/polygonalshelf.webp,polygonal-shelf,Furniture,Decoration,polygonalshelf,Furniture,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,395-polygonal-shelf.png,assets/pokopia_image_sources/decorative_item_portraits/395-polygonal-shelf.png,https://pokopiadex.com/images/items/item_ui/polygonal-shelf.png,pokopiadex_items,image/png,115416,f0af813854db80895da50f02087bbe8bf6d8302a8acd7e3aaf2ee672ae484862,ok,
396,decorative_item,Pop art bed,波普艺术床,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-bed.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartbed.webp,pop-art-bed,Furniture,Relaxation,popartbed,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,396-pop-art-bed.png,assets/pokopia_image_sources/decorative_item_portraits/396-pop-art-bed.png,https://pokopiadex.com/images/items/item_ui/pop-art-bed.png,pokopiadex_items,image/png,33739,ef79684d257367dcdf193c1d6200888bf693c669b672aba3861089416d4554bd,ok,
397,decorative_item,Pop art chair,波普艺术椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-chair.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartchair.webp,pop-art-chair,Furniture,Relaxation,popartchair,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,397-pop-art-chair.png,assets/pokopia_image_sources/decorative_item_portraits/397-pop-art-chair.png,https://pokopiadex.com/images/items/item_ui/pop-art-chair.png,pokopiadex_items,image/png,22346,c17ea996ed8a4d157e15b66229b2c81c5fbeaa95de51d2a6bf1f4f24a74601f0,ok,
398,decorative_item,Pop art lamp,波普艺术灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/pop-art-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartlamp.webp,pop-art-lamp,Utilities,Decoration,popartlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,398-pop-art-lamp.png,assets/pokopia_image_sources/decorative_item_portraits/398-pop-art-lamp.png,https://pokopiadex.com/images/items/item_ui/pop-art-lamp.png,pokopiadex_items,image/png,11329,1b5e1835244093ed712d433cbae1ba5ad9358fc0234851ffe09731c7e521c7de,ok,
399,decorative_item,Pop art sofa,波普艺术沙发,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-sofa.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartsofa.webp,pop-art-sofa,Furniture,Relaxation,popartsofa,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,399-pop-art-sofa.png,assets/pokopia_image_sources/decorative_item_portraits/399-pop-art-sofa.png,https://pokopiadex.com/images/items/item_ui/pop-art-sofa.png,pokopiadex_items,image/png,31858,305a9efa85728da6311f83d171a9bd145bac4589af279e6caaee9a4dc66eff88,ok,
400,decorative_item,Pop art table,波普艺术桌,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/pop-art-table.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/poparttable.webp,pop-art-table,Furniture,,poparttable,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,400-pop-art-table.png,assets/pokopia_image_sources/decorative_item_portraits/400-pop-art-table.png,https://pokopiadex.com/images/items/item_ui/pop-art-table.png,pokopiadex_items,image/png,20539,e3979c1d83b531b66b7fcf031547b2bc86db655fbbf5e81373bb0414ee23b400,ok,
401,decorative_item,Pop art wall (lower),波普艺术墙（下）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-lower.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28lower%29.webp,pop-art-wall-lower,Blocks,,popartwall(lower),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,401-pop-art-wall-lower.png,assets/pokopia_image_sources/decorative_item_portraits/401-pop-art-wall-lower.png,https://pokopiadex.com/images/items/item_ui/pop-art-wall-lower.png,pokopiadex_items,image/png,26188,d7e33abf0b67d9b6a38ee7a8b09d99d5c7d09794bfe85f225185b47e4004b413,ok,
402,decorative_item,Pop art wall (middle),波普艺术墙（中）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-middle.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28middle%29.webp,pop-art-wall-middle,Blocks,,popartwall(middle),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,402-pop-art-wall-middle.png,assets/pokopia_image_sources/decorative_item_portraits/402-pop-art-wall-middle.png,https://pokopiadex.com/images/items/item_ui/pop-art-wall-middle.png,pokopiadex_items,image/png,20942,2be5c880b74d4c7da672328e4c8baa74ccd0d64baf14d9a8508ec064ae098ee0,ok,
403,decorative_item,Pop art wall (upper),波普艺术墙（上）,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pop-art-wall-upper.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/popartwall%28upper%29.webp,pop-art-wall-upper,Blocks,,popartwall(upper),Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,403-pop-art-wall-upper.png,assets/pokopia_image_sources/decorative_item_portraits/403-pop-art-wall-upper.png,https://pokopiadex.com/images/items/item_ui/pop-art-wall-upper.png,pokopiadex_items,image/png,35347,2a487f9dc2db98512500cf47f8ef8944a6b64b64356833843a8e8a3b4fae2bbc,ok,
404,decorative_item,Printer,打印机,Misc.,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/printer.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/printer.webp,printer,Misc.,Decoration,printer,Misc.,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,404-printer.png,assets/pokopia_image_sources/decorative_item_portraits/404-printer.png,https://pokopiadex.com/images/items/item_ui/printer.png,pokopiadex_items,image/png,29858,1ef61b9b470c679715bcadbb2b6634faeb1654911f06f822a740a57bf5044f89,ok,
405,decorative_item,Professor's treasure trove,博士的宝物,Other,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/professors-treasure-trove.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/professor%27streasuretrove.webp,professors-treasure-trove,Other,Decoration,professor'streasuretrove,Other,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,405-professors-treasure-trove.png,assets/pokopia_image_sources/decorative_item_portraits/405-professors-treasure-trove.png,https://pokopiadex.com/images/items/item_ui/professors-treasure-trove.png,pokopiadex_items,image/png,29888,53381fcc17afbad8c195febf617e771847d2a1fb778ea42b0fb0774706409424,ok,
406,decorative_item,Public seat,公共座椅,Furniture,Relaxation,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/item_ui/public-seat.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/publicseat.webp,public-seat,Furniture,Relaxation,publicseat,Furniture,Relaxation,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,406-public-seat.png,assets/pokopia_image_sources/decorative_item_portraits/406-public-seat.png,https://pokopiadex.com/images/items/item_ui/public-seat.png,pokopiadex_items,image/png,13328,6dee968d63142188516daf033f2900cd0a632048ce474785fe54b9a8ef2ba592,ok,
407,decorative_item,Puffy-tree pillar,蓬松树柱,Blocks,Road,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/crafting_ui/puffy-tree-pillar.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/puffy-treepillar.webp,puffy-tree-pillar,Blocks,Road,puffy-treepillar,Blocks,Road,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,407-puffy-tree-pillar.png,assets/pokopia_image_sources/decorative_item_portraits/407-puffy-tree-pillar.png,https://pokopiadex.com/images/items/crafting_ui/puffy-tree-pillar.png,pokopiadex_items,image/png,125883,5f70df9582f82ae34976df31f071f38efe8daaf184e06a44d09610c380b04c11,ok,
408,decorative_item,Punching bag,沙袋,Outdoor,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/crafting_ui/punching-bag.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/punchingbag.webp,punching-bag,Outdoor,Toy,punchingbag,Outdoor,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,408-punching-bag.png,assets/pokopia_image_sources/decorative_item_portraits/408-punching-bag.png,https://pokopiadex.com/images/items/crafting_ui/punching-bag.png,pokopiadex_items,image/png,145470,12583f6ccc74e25105f80584b55d80fd90a3c62db469e01a4fa111f4436b3b5a,ok,
409,decorative_item,Punching game,拳击游戏机,Misc.,Toy,infipoke_tag:toy;pokopiadex_tag:toy,https://pokopiadex.com/images/items/item_ui/punching-game.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/punchinggame.webp,punching-game,Misc.,Toy,punchinggame,Misc.,Toy,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,409-punching-game.png,assets/pokopia_image_sources/decorative_item_portraits/409-punching-game.png,https://pokopiadex.com/images/items/item_ui/punching-game.png,pokopiadex_items,image/png,27520,9cb583002b492b74c455c0f77b1a2a95361aa90df0730bf5353a33c8c69fd0c9,ok,
410,decorative_item,Pure-white soil,纯白泥土,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/pure-white-soil.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pure-whitesoil.webp,pure-white-soil,Blocks,,pure-whitesoil,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,410-pure-white-soil.png,assets/pokopia_image_sources/decorative_item_portraits/410-pure-white-soil.png,https://pokopiadex.com/images/items/item_ui/pure-white-soil.png,pokopiadex_items,image/png,27904,69eac698797824f9696510f5c3f65180a028392ac54db7c71fa39acba6a87a70,ok,
411,decorative_item,Push cart,推车,Furniture,,infipoke_category:furniture;pokopiadex_category:furniture,https://pokopiadex.com/images/items/shop_ui/push-cart.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/pushcart.webp,push-cart,Furniture,,pushcart,Furniture,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,411-push-cart.png,assets/pokopia_image_sources/decorative_item_portraits/411-push-cart.png,https://pokopiadex.com/images/items/shop_ui/push-cart.png,pokopiadex_items,image/png,162329,35722b93b84152f5aa26d87ccc7304c6b7ade86f07abba6485edc34371e67c02,ok,
412,decorative_item,Raichu sign,雷丘看板,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/raichu-sign.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/raichusign.webp,raichu-sign,Outdoor,Decoration,raichusign,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,412-raichu-sign.png,assets/pokopia_image_sources/decorative_item_portraits/412-raichu-sign.png,https://pokopiadex.com/images/items/item_ui/raichu-sign.png,pokopiadex_items,image/png,130358,8320c8a8d2e7824ce15477082532bcbb425ee062909e33a889ba39a72b76c9f7,ok,
413,decorative_item,Recycling bin,回收箱,Outdoor,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/recycling-bin.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/recyclingbin.webp,recycling-bin,Outdoor,Decoration,recyclingbin,Outdoor,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,413-recycling-bin.png,assets/pokopia_image_sources/decorative_item_portraits/413-recycling-bin.png,https://pokopiadex.com/images/items/item_ui/recycling-bin.png,pokopiadex_items,image/png,25473,1d9145616a5225088ce0a28950836108fe4a627b5a9818f7de5b2e611a36de8b,ok,
414,decorative_item,Red cliff rock,红色悬崖岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/red-cliff-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redcliffrock.webp,red-cliff-rock,Blocks,,redcliffrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,414-red-cliff-rock.png,assets/pokopia_image_sources/decorative_item_portraits/414-red-cliff-rock.png,https://pokopiadex.com/images/items/item_ui/red-cliff-rock.png,pokopiadex_items,image/png,31744,95bd98a629e5a053ecaba8dd63a5bc620591ce2d1071e19fb0e3f26f6b8c2a23,ok,
415,decorative_item,Red meteor lamp,红色流星灯,Utilities,Decoration,infipoke_tag:decoration;pokopiadex_tag:decoration,https://pokopiadex.com/images/items/item_ui/red-meteor-lamp.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redmeteorlamp.webp,red-meteor-lamp,Utilities,Decoration,redmeteorlamp,Utilities,Decoration,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,415-red-meteor-lamp.png,assets/pokopia_image_sources/decorative_item_portraits/415-red-meteor-lamp.png,https://pokopiadex.com/images/items/item_ui/red-meteor-lamp.png,pokopiadex_items,image/png,29068,b8f180434715d7e3341596ddd0398c4cbd788c962ce09221ad45288216472873,ok,
416,decorative_item,Red rock,红色岩石,Blocks,,infipoke_category:blocks;pokopiadex_category:blocks,https://pokopiadex.com/images/items/item_ui/red-rock.png,pokopiadex_items,https://infipoke.com/img/pokopia/items/redrock.webp,red-rock,Blocks,,redrock,Blocks,,https://pokopiadex.com/items;https://infipoke.com/zh/game/pokopia/items,416-red-rock.png,assets/pokopia_image_sources/decorative_item_portraits/416-red-rock.png,https://pokopiadex.com/images/items/item_ui/red-rock.png,pokopiadex_items,image/png,25462,a3f5e2102c4cf56460b4f6c0bb81de8be8a6ad94d380d0ca0b2ea854b62272e4,ok,
